32440,unk,doi
32443,unk,doi|abstract
32445,unk,doi
32446,unk,doi
32447,['10.14358/PERS.75.9.1127'],reference|abstract|body
32448,unk,doi
32450,unk,doi
32451,unk,reference|doi|body
32453,['10.1007/BF00240161'],abstract
32454,['10.1086/620782'],reference|abstract|body
32455,['10.1180/minmag.1960.032.249.05'],reference|abstract|body
32456,unk,doi
32463,unk,reference|doi|abstract
32474,['10.1364/JOSA.55.001427'],body
32475,['10.1093/mnras/94.1.39'],reference|abstract
32478,unk,doi
32480,['10.1098/rsta.1956.0020'],reference|body
32483,['10.1007/s00410-002-0395-0'],reference|body
32486,['10.1007/978-3-662-55054-0'],abstract|body
32491,unk,reference|doi|body
32492,['10.1126/science.278.5344.1752'],abstract|body
32493,unk,reference|doi
32495,['10.1029/JB081i005p00725'],body
32497,['10.1006/icar.1997.5793'],body
32506,['10.1006/adnd.1994.1007'],reference|body
32516,unk,doi
32528,['10.1006/icar.1998.5954'],body
32530,['10.1029/JA094iA03p02505'],body
32533,['10.1063/1.1476004'],body
32544,unk,doi
32551,['10.1111/j.1945-5100.2005.tb00363.x'],abstract
32557,unk,doi
32558,['10.1038/311355a0'],body
32560,['10.1063/1.1762300'],body
32567,unk,reference|doi|abstract
32571,['10.1063/1.1693359'],body
32574,['10.1023/A:1008321310187'],body
32577,['10.1029/93JE01084'],body
32580,['10.1146/annurev.ea.13.050185.000451'],abstract
32581,['10.1175/1520-0485(1994)024<0917:IFHMOT>2.0.CO;2'],reference|abstract|body
32592,['10.1177/095968369300300211'],abstract|body
32594,['10.1086/625492'],reference|abstract|body
32602,['10.1029/JZ069i001p00123'],body
32603,['10.1175/1520-0493(1983)111<0901:GTVITT>2.0.CO;2'],reference|abstract|body
32604,['10.1038/274567a0'],body
32606,unk,doi
32607,unk,doi
32609,unk,reference|doi|body
32620,['10.1146/annurev.aa.09.090171.000435'],abstract
32621,['10.1029/GL013i009p00909'],body
32622,['10.1029/1999JA900351'],body
32624,['10.1029/97GL52842'],body
32626,['10.1093/mnras/97.2.108'],reference|abstract
32631,unk,doi
32633,['10.1006/icar.2002.6885'],body
32641,unk,doi
32645,['10.1098/rspa.1930.0165'],reference|abstract|body
32646,['10.1088/0370-1328/90/3/332'],body
32647,['10.1111/j.1945-5100.1996.tb02078.x'],body
32652,['10.2136/sssaj2001.653861x'],abstract|body
32653,['10.1130/0016-7606(1994)106<1212:CIOCDD>2.3.CO;2'],reference|abstract|body
32654,unk,doi
32656,['10.1038/279047a0'],body
32658,['10.1086/148503'],reference|abstract
32660,['10.1029/JZ068i006p01667'],body
32670,['10.1016/j.geoderma.2008.10.007'],abstract
32672,['10.1029/JZ066i007p02087'],body
32675,unk,reference|doi|abstract|body
32676,['10.1029/96JA01076'],body
32677,['10.1086/145863'],reference
32678,['10.1029/GL004i001p00041'],body
32681,['10.1111/j.1502-3885.1991.tb00453.x'],body
32683,['10.1109/23.736551'],body
32685,['10.1142/6360'],abstract|body
32686,['10.1007/s005310000078'],reference|body
32687,['10.1029/1999GL003632'],body
32688,unk,doi
32692,['10.1021/ma0503817'],abstract|body
32693,unk,doi
32694,['10.1086/147376'],abstract
32696,['10.1016/0301-0104(94)00306-8'],body
32697,['10.1038/363424a0'],body
32698,['10.1080/03091920701495320'],abstract|body
32700,unk,doi
32703,['10.1306/74D7159B-2B21-11D7-8648000102C1865D'],reference|abstract|body
32704,['10.1143/PTP.62.1253'],body
32705,['10.1017/S1323358000020269'],abstract
32706,unk,reference|doi|body
32707,['10.2475/ajs.258.6.419'],reference|abstract|body
32708,unk,doi
32711,unk,doi
32712,['10.1017/S0022377800024600'],body
32714,['10.1029/97WR02918'],body
32715,['10.1117/12.624191'],reference|body
32716,unk,reference|doi|abstract
32723,unk,reference|doi
32725,unk,doi|abstract
32726,['10.1007/s00024-004-2521-6'],reference|body
32727,['10.1029/93JB02447'],body
32728,['10.1063/1.2982470'],reference|body
32729,['10.1029/2000JA900055'],body
32730,unk,reference|doi|abstract|body
32732,['10.1007/BF01418162'],reference|abstract|body
32733,['10.1038/238452a0'],body
32735,unk,doi
32736,unk,reference|doi|body
32737,unk,doi|body
32738,['10.1007/10856518_20'],body
32740,['10.1134/1.1450650'],abstract|body
32742,['10.1144/GSL.SP.1987.035.01.12'],abstract|body
32744,unk,doi
32746,unk,reference|doi|abstract
32748,unk,doi
32749,['10.1115/1.2789081'],abstract|body
32750,unk,reference|doi|abstract|body
32762,['10.1126/science.1237966'],body
32769,['10.4319/lo.1984.29.2.0236'],reference|abstract|body
32770,unk,doi
32775,['10.1007/978-94-009-2835-0'],body
32777,['10.1029/93PA03266'],body
32781,['10.1007/978-1-4614-3570-9'],reference|abstract|body
32784,['10.1175/BAMS-85-3-353'],reference|body
32785,unk,reference|doi|abstract|body
32786,unk,reference|doi|abstract
32788,['10.1029/JA092iA13p14987'],body
32789,['10.1029/93GL02701'],body
32791,['10.1364/JOSA.47.000176'],abstract|body
32792,['10.1016/0009-2541(88)90108-8'],abstract
32796,unk,doi
32802,unk,reference|doi
32804,unk,doi
32805,['10.1175/1520-0469(1969)026<0448:TAAFTC>2.0.CO;2'],reference|body
32809,['10.1117/12.857122'],body
32810,['10.1088/0370-1328/79/6/304'],body
32812,['10.1063/1.1667501'],body
32813,['10.1086/141112'],reference|abstract
32814,unk,doi
32833,['10.1007/BF01645389'],body
32847,['10.1130/0016-7606(1970)81[2993:TBSDEC]2.0.CO;2'],reference|abstract|body
32848,unk,doi
32849,unk,doi|body
32851,['10.1515/zna-1952-0118'],reference
32862,['10.1016/j.chemgeo.2004.08.027'],abstract
32863,['10.1146/annurev.aa.11.090173.001251'],abstract
32864,['10.1002/esp.1034'],abstract|body
32867,['10.1029/JA090iA11p10991'],body
32868,['10.1126/science.1211681'],body
32872,['10.1029/95JA02723'],body
32877,['10.1130/0091-7613(1994)022<0447:EBWFEF>2.3.CO;2'],body
32884,unk,doi
32885,['10.1086/149469'],reference
32890,['10.1093/mnras/146.1.1'],reference
32891,['10.1029/JA075i031p05972'],body
32895,['10.1016/0021-9169(56)90102-7'],abstract
32898,['10.1029/GL008i006p00641'],body
32900,['10.1029/93JE03093'],body
32901,unk,reference|doi|abstract
32903,['10.1007/BF00202253'],body
32904,unk,doi
32912,unk,doi|abstract
32914,['10.1007/BF00984505'],body
32918,['10.1016/j.chemgeo.2010.07.016'],abstract
32924,['10.1029/JA081i016p02743'],body
32929,['10.1029/JA094iA04p03761'],body
32930,['10.1007/978-94-010-2647-5_36'],abstract|body
32933,['10.1080/01490450590945951'],abstract|body
32937,unk,doi
32945,['10.1093/mnras/114.2.191'],reference
32947,['10.1038/319191a0'],body
32958,['10.1029/JA081i025p04651'],body
32962,['10.1016/0033-5894(83)90001-7'],body
32970,unk,doi
32971,['10.1126/science.153.3741.1242'],body
32980,unk,doi
32981,unk,doi
32982,['10.1029/94PA00090'],abstract|body
32986,unk,reference|doi|abstract
32987,['10.1130/B25486.1'],abstract|body
32991,unk,doi|abstract
32994,unk,doi
32995,unk,reference|doi|body
32996,['10.1007/BF00952427'],body
32997,['10.1029/95GL02476'],body
32999,['10.2307/4345'],reference|abstract|body
33002,unk,doi
33003,unk,doi
33005,['10.2475/ajs.258.10.752'],reference|abstract|body
33006,unk,doi|abstract
33010,['10.1186/BF03351636'],body
33018,unk,reference|doi|abstract|body
33021,unk,reference|doi|abstract|body
33022,['10.1071/PH700777'],reference|abstract
33024,unk,doi|abstract
33025,unk,doi
33026,unk,doi
33029,unk,reference|doi|abstract|body
33031,['10.1111/j.1749-6632.1973.tb41450.x'],reference|abstract|body
33032,['10.22323/1.125.0066'],reference
33034,['10.1093/mnras/84.2.60'],reference|abstract
33035,unk,reference|doi|abstract
33037,unk,doi
33038,['10.1038/192516b0'],reference|abstract|body
33039,unk,doi
33040,unk,reference|doi|abstract
33041,['10.1073/pnas.49.6.779'],reference|abstract|body
33042,unk,reference|doi|abstract|body
33044,['10.1016/S0009-2541(02)00195-X'],abstract
33047,unk,doi
33051,['10.1016/0033-5894(73)90052-5'],body
33057,unk,reference|doi|body
33059,['10.1126/science.259.5097.920', '10.1126/science.11536547'],body
33063,['10.1088/0034-4885/52/8/002'],abstract
33075,unk,doi
33076,['10.1175/1520-0469(1973)030<1481:TEOLGF>2.0.CO;2'],reference|body
33085,unk,doi
33089,['10.2475/ajs.301.4-5.313'],reference|abstract|body
33092,unk,reference|doi|abstract|body
33099,['10.1029/JZ072i021p05417'],body
33100,['10.1007/BF00348608'],body
33102,['10.1029/91RG01895'],body
33104,['10.1029/91JA00087'],body
33105,['10.1029/GL017i005p00583'],body
33111,['10.1098/rsta.1972.0015'],reference|body
33112,['10.1071/PH580360'],reference|abstract
33113,unk,reference|doi|abstract
33123,['10.1063/1.873312'],body
33124,['10.1016/0033-5894(91)90091-I'],body
33128,unk,doi
33135,['10.1126/science.226.4678.1071'],body
33136,['10.1029/93JA03235'],body
33144,unk,doi
33148,['10.1029/JA076i007p01673'],body
33150,['10.1029/94GL02094'],body
33156,['10.1086/516018'],reference|abstract|body
33161,unk,reference|doi|abstract
33169,['10.1130/0016-7606(1982)93<414:PMSIUP>2.0.CO;2'],reference|abstract|body
33170,['10.1038/333829a0'],body
33171,unk,reference|doi|abstract|body
33172,['10.1021/es304504m'],abstract|body
33173,['10.1126/science.204.4395.828'],body
33175,unk,doi
33176,unk,doi
33183,unk,doi
33188,['10.1029/JA083iA02p00689'],body
33189,unk,doi
33190,['10.1016/j.margeo.2009.03.001'],abstract
33195,['10.3189/172756501781832593'],abstract|body
33199,['10.1093/mnras/106.3.218'],reference|abstract
33202,['10.1086/504177'],abstract|body
33203,unk,doi
33204,['10.1029/JA078i007p00995'],body
33207,unk,reference|doi|body
33212,unk,doi
33214,['10.1029/JD093iD07p08383'],body
33215,['10.1016/j.precamres.2015.05.022'],abstract
33220,unk,reference|doi|body
33222,['10.1038/308619a0'],body
33225,['10.1073/pnas.1116236109'],body
33229,['10.1016/0031-0182(85)90082-3'],abstract
33230,['10.1306/070300710286'],reference|abstract|body
33233,unk,doi
33236,['10.1086/629812'],reference|abstract|body
33238,['10.1007/s002690050052'],body
33241,unk,reference|doi|abstract
33246,['10.1111/j.1365-2427.2011.02564.x'],abstract|body
33247,unk,doi
33250,['10.1130/G33508.1'],abstract|body
33253,unk,doi
33258,['10.3189/S0260305500008612'],body
33259,['10.1364/AO.25.001710'],body
33260,['10.1186/BF03352169'],body
33263,['10.1186/BF03351758'],body
33266,unk,doi|abstract|body
33271,['10.1029/JA091iA05p05629'],body
33272,unk,doi
33273,['10.1038/337340a0'],body
33274,unk,doi
33277,unk,doi
33278,['10.1109/23.340584'],abstract|body
33279,unk,doi
33280,['10.1023/A:1003742528262'],body
33283,['10.1007/978-94-011-3554-2_23'],reference|abstract|body
33284,unk,doi
33288,['10.2307/3515054'],reference|abstract|body
33289,unk,doi
33290,['10.1007/BF02596520'],body
33292,['10.1086/626730'],reference|abstract|body
33293,['10.1029/95JA01523'],body
33294,['10.1093/mnras/74.8.699'],abstract
33295,unk,doi|abstract
33296,['10.2138/am.2009.2887'],reference|abstract|body
33297,unk,doi
33298,unk,doi
33299,unk,reference|doi
33300,['10.2458/azu_uapress_9780816530595-ch006'],reference|abstract|body
33308,['10.1139/p55-092'],abstract|body
33309,['10.1063/1.1143958'],body
33315,['10.1007/s001140050366'],abstract|body
33316,['10.1007/s10511-019-09597-0'],body
33318,unk,doi
33322,['10.1007/978-94-011-5710-0_47'],reference|abstract|body
33324,unk,doi
33326,['10.1016/0022-4073(89)90136-2'],abstract|body
33327,['10.1086/182375'],abstract
33328,['10.1007/978-94-009-7861-4_48'],body
33329,unk,doi
33330,unk,doi
33331,['10.2475/ajs.s4-37.220.299'],reference|abstract|body
33332,['10.1007/BF00896695'],reference|abstract|body
33333,['10.1130/0016-7606(1976)87<657:EPIAFF>2.0.CO;2'],reference|abstract|body
33334,unk,reference|doi|abstract|body
33335,unk,doi
33336,unk,reference|doi|abstract
33337,['10.1029/JA076i016p03534'],body
33343,['10.1103/RevModPhys.31.920'],abstract
33344,unk,reference|doi|body
33345,['10.1029/98JA01103'],body
33346,unk,doi
33356,['10.1073/pnas.46.2.253'],abstract|body
33357,['10.1038/358215a0'],body
33358,['10.1038/282243a0'],body
33364,['10.1130/0091-7613(1988)016<0716:MPONSD>2.3.CO;2'],body
33368,['10.1146/annurev.pc.46.100195.000331'],reference|abstract|body
33370,['10.1126/science.1241681'],body
33373,['10.1126/science.1250551'],body
33379,['10.1126/science.1099913'],body
33380,['10.1126/science.1097899'],body
33391,['10.1029/98GL01592'],body
33395,unk,doi
33404,unk,doi
33410,unk,doi
33417,['10.1016/0377-8398(92)90025-F'],abstract
33419,unk,doi|abstract|body
33420,['10.1126/science.253.5020.648'],body
33429,unk,doi
33432,unk,reference|doi|abstract
33433,unk,doi|body
33434,['10.1016/j.gr.2005.06.001'],abstract|body
33443,['10.1016/S0031-0182(02)00601-6'],abstract
33455,unk,doi
33460,['10.1086/147155'],reference|abstract
33462,['10.1364/JOSA.73.001771'],abstract|body
33465,unk,doi
33482,['10.1890/09-0998.1'],body
33484,unk,doi
33486,['10.1016/S0031-0182(01)00378-9'],abstract
33495,['10.1080/14786435908238261'],abstract|body
33499,unk,reference|doi|abstract|body
33501,['10.1126/science.183.4131.1315'],body
33505,['10.1029/94GL02695'],body
33517,['10.1111/j.1365-3091.1985.tb00519.x'],abstract|body
33520,['10.1029/JA094iA09p11977'],body
33521,['10.3189/172756499781821670'],body
33523,['10.1175/1520-0469(1977)034<0178:MCITTI>2.0.CO;2'],reference|body
33526,['10.1364/JOSA.60.000826'],abstract|body
33527,unk,doi
33532,['10.1080/03091928608210092'],body
33533,unk,doi
33535,unk,reference|doi|abstract|body
33537,['10.1038/267696a0'],body
33538,['10.1130/0091-7613(1999)027<0811:DOHTGS>2.3.CO;2'],body
33539,['10.1364/AO.29.000516'],body
33540,['10.1144/gsjgs.144.3.0369'],body
33542,['10.1029/97JA02436'],body
33543,['10.1029/GL009i005p00571'],body
33547,unk,reference|doi|abstract
33548,['10.1007/BF02046522'],body
33549,['10.1038/277635a0'],body
33550,unk,doi
33556,['10.1006/icar.2001.6778'],body
33560,['10.1029/TE040i004p00349'],reference
33563,['10.4319/lo.1977.22.6.1012'],reference|body
33565,['10.1016/S0031-0182(00)00121-8'],abstract
33566,unk,doi
33567,['10.1086/105935'],reference|abstract
33569,unk,doi
33573,['10.1006/icar.1996.0162'],body
33577,unk,doi
33578,unk,doi|abstract
33579,['10.1130/0091-7613(1988)016<1039:LPMATT>2.3.CO;2'],reference|body
33583,['10.1175/2007JAS2610.1'],abstract|body
33585,['10.1186/BF03352460'],body
33586,['10.1016/j.precamres.2017.08.020'],abstract
33588,unk,reference|doi|body
33593,['10.1016/S0277-3791(03)00121-5'],abstract
33595,['10.1029/97JA00225'],body
33597,unk,doi
33598,unk,doi
33605,unk,reference|doi|body
33606,unk,doi
33610,unk,doi|body
33611,['10.1086/627436'],reference|abstract|body
33612,['10.1080/10292389609380540'],abstract|body
33613,unk,doi
33614,['10.1063/1.2825074'],reference|abstract|body
33616,['10.1086/706264'],abstract|body
33618,['10.1063/1.1324328'],reference|body
33621,['10.1016/j.proeps.2011.09.034'],reference|abstract|body
33622,['10.1051/0004-6361:20066135'],abstract
33623,unk,reference|doi|abstract|body
33624,unk,reference|doi
33625,unk,reference|doi
33626,['10.1117/12.186832'],reference|body
33627,unk,reference|doi|body
33628,['10.1016/0019-1035(68)90099-7'],abstract
33629,['10.26033/ewy3-jy61'],reference|body
33630,unk,reference|doi|body
33638,['10.1093/petrology/37.1.45'],reference|abstract|body
33644,['10.1130/0016-7606(1970)81[1625:SBSZOD]2.0.CO;2'],reference|abstract|body
33645,['10.1002/asna.18440211505'],reference|abstract
33657,['10.1006/icar.1993.1195'],body
33665,unk,reference|doi|body
33666,unk,doi
33667,['10.1029/JA080i022p03148'],body
33668,['10.2458/azu_uapress_9780816537075-ch003'],reference|body
33672,['10.1126/science.aaz7119'],body
33673,['10.1029/JA076i016p03675'],body
33674,unk,doi
33679,unk,doi
33680,['10.1126/science.204.4396.995'],body
33681,unk,doi
33691,unk,doi
33694,['10.1093/mnras/111.1.115'],reference
33695,unk,doi
33702,unk,doi
33703,['10.1029/98GL01303'],body
33706,['10.1089/ast.2005.5.587'],abstract
33712,['10.1126/science.1258022'],body
33724,['10.1038/246032a0'],body
33727,['10.1029/98GL00569'],body
33742,['10.1137/S1064827502402120'],abstract|body
33756,unk,doi
33757,['10.1029/1999GL900487'],body
33764,['10.1063/1.1711018'],reference|body
33771,['10.1038/2081164a0'],abstract|body
33781,['10.1029/TC004i001p00041'],body
33790,['10.1029/JB091iB06p06113'],body
33795,['10.1029/1999JB900038'],body
33796,['10.1016/S0031-0182(96)00035-1'],abstract
33798,['10.1130/0016-7606(1963)74[391:SPFITO]2.0.CO;2'],reference|abstract|body
33799,unk,doi
33802,['10.1073/pnas.0711850106'],body
33805,['10.1038/304422a0'],body
33811,['10.1029/95TC03682'],body
33813,['10.1093/petrology/egm040'],reference|abstract|body
33814,['10.1029/96GL02611'],body
33816,unk,doi
33822,['10.1029/JA085iA05p02177'],body
33826,unk,doi
33833,unk,doi
33835,['10.1016/j.gr.2016.12.003'],abstract|body
33836,unk,doi|body
33839,unk,reference|doi
33842,unk,doi
33844,['10.1007/s004450050270'],reference|body
33845,['10.1579/0044-7447(2007)36[280:IOBPWQ]2.0.CO;2'],abstract|body
33852,['10.1126/science.252.5008.946'],body
33853,['10.1007/s11434-010-3101-z'],abstract|body
33854,['10.1063/1.89733'],body
33860,unk,doi
33863,['10.1029/JA095iA09p15113'],body
33864,['10.1130/B31039.1'],abstract|body
33865,['10.1143/PTPS.133.233'],body
33866,['10.1016/0301-9268(94)00099-D'],abstract
33867,['10.1126/science.198.4319.824'],body
33868,['10.1007/978-94-009-3861-8_23'],body
33869,unk,reference|doi|body
33871,['10.1016/S0048-9697(97)00185-X'],abstract|body
33875,['10.1029/97JE00520'],body
33876,unk,doi|abstract
33878,['10.1016/0021-9169(87)90023-7'],abstract
33881,unk,reference|doi|abstract
33890,['10.1088/0022-3700/18/1/011'],body
33892,['10.1086/110968'],abstract
33893,unk,doi
33894,['10.1126/science.161.3837.175'],body
33898,unk,doi
33899,['10.1029/95RG00553'],body
33901,['10.1007/978-3-642-96178-6_7'],reference|abstract|body
33902,['10.1002/asna.200710839'],body
33903,['10.1180/minmag.1968.036.281.12'],reference|abstract|body
33904,['10.2136/sssaj2012.0416'],abstract|body
33905,['10.5194/gi-11-219-2022'],body
33907,unk,reference|doi|body
33911,unk,doi|abstract
33912,unk,reference|doi|abstract
33913,['10.1086/626319'],reference|abstract|body
33915,unk,doi
33916,['10.48550/arXiv.1612.09579'],reference
33917,unk,reference|doi|body
33919,['10.1080/03091929408203647'],body
33920,unk,reference|doi|abstract
33921,unk,reference|doi|abstract
33922,unk,reference|doi|body
33924,['10.1175/1520-0442(2000)013<1517:PEATHD>2.0.CO;2'],reference|body
33925,['10.1038/1971040a0'],reference|abstract
33931,['10.1086/145604'],reference
33934,['10.1007/978-3-642-65414-5'],reference|abstract|body
33937,['10.1029/95JA02588'],body
33938,unk,reference|doi|abstract|body
33940,['10.1130/0091-7613(2001)029<1087:SARSCO>2.0.CO;2'],body
33943,['10.1006/jcph.1997.5745'],body
33946,['10.1029/JA093iA06p05547'],body
33949,['10.1126/science.138.3545.1095.a'],body
33951,['10.1029/JA078i010p01581'],body
33954,unk,reference|doi|abstract|body
33956,['10.1016/S0301-9268(99)00068-6'],abstract
33957,['10.1126/science.aal2108'],body
33959,['10.1130/0016-7606(1986)97<1:CNVSTA>2.0.CO;2'],reference|abstract|body
33960,['10.1029/93GL03382'],body
33964,['10.1175/1520-0469(1978)035<1399:PCBROJ>2.0.CO;2'],reference|body
33965,['10.1093/mnras/69.5.454'],reference|abstract
33981,['10.1126/science.1089768'],body
33989,unk,reference|doi
33993,['10.1111/j.1945-5100.1996.tb02093.x'],body
33999,['10.1086/182841'],abstract
34000,['10.1029/92JA00791'],body
34001,unk,doi
34006,['10.1111/j.2153-3490.1949.tb01260.x', '10.3402/tellusa.v1i2.8498'],abstract|body
34019,unk,doi
34023,['10.1016/0301-9268(94)90005-1'],abstract
34029,['10.1038/348221a0'],body
34034,['10.1111/j.1365-246X.1991.tb03450.x'],abstract|body
34041,['10.1126/science.1058606'],body
34046,['10.2136/sssaj1970.03615995003400010035x'],reference|abstract|body
34061,unk,doi
34062,['10.1029/JA088iA10p08025'],body
34063,['10.2138/rmg.2002.47.7'],reference|abstract|body
34065,['10.1126/science.274.5292.1501'],body
34067,['10.1016/0031-0182(81)90092-4'],abstract
34068,['10.1126/sciadv.1500654'],body
34072,unk,doi
34075,unk,doi
34078,['10.1017/9781139060172.010'],reference|abstract|body
34079,unk,doi
34080,unk,doi|abstract
34081,unk,doi|abstract|body
34084,['10.1039/a800286j'],reference|abstract|body
34090,['10.1016/j.gr.2015.03.006'],abstract|body
34093,['10.1029/JA073i001p00209'],body
34097,unk,reference|doi|body
34098,unk,doi
34100,['10.1063/1.860255'],body
34104,unk,doi
34108,unk,doi
34109,unk,reference|doi|body
34117,['10.1002/asna.200310146'],body
34120,['10.1071/PH720759'],reference|abstract
34129,['10.1038/199991a0'],body
34132,['10.1029/JA086iA13p11211'],body
34133,['10.1016/j.palaeo.2010.05.021'],abstract
34141,['10.1073/pnas.94.16.8362'],body
34145,unk,doi
34147,['10.1029/94JA02690'],body
34150,['10.1126/sciadv.adf3955'],body
34153,unk,reference|doi|abstract|body
34154,unk,doi
34155,unk,doi|body
34157,['10.1007/BF01480269'],reference|abstract|body
34162,['10.1038/257659b0'],body
34165,unk,reference|doi|abstract
34168,unk,doi
34169,['10.1017/S0022143000024394'],abstract|body
34171,['10.1017/S0016756800051979'],abstract|body
34173,unk,doi
34177,['10.1016/0025-3227(88)90022-9'],abstract
34178,['10.1016/S0009-2541(97)00006-5'],abstract
34182,unk,reference|doi|body
34183,unk,doi
34184,unk,doi|abstract
34188,['10.1029/JZ071i003p00865'],body
34190,['10.1002/hyp.9945'],abstract|body
34194,['10.1080/07038992.2000.10855278'],reference|abstract|body
34195,['10.1029/JA087iA06p04418'],body
34196,unk,doi|abstract
34197,['10.1111/j.1945-5100.1972.tb00128.x'],reference
34198,['10.1086/628189'],reference|abstract|body
34199,unk,reference|doi|abstract|body
34200,['10.1063/1.58709'],reference|body
34201,['10.1016/S0883-2927(02)00116-6'],abstract
34202,['10.1017/S1431927609093623'],reference|body
34204,unk,reference|doi
34205,['10.1346/CCMN.2005.0530613'],abstract|body
34206,unk,doi|abstract
34207,unk,reference|doi|body
34208,unk,reference|doi|abstract|body
34209,['10.1007/978-1-4020-5425-9'],body
34210,['10.1016/j.radmeas.2007.02.064'],abstract
34211,unk,doi
34212,unk,reference|doi|body
34213,unk,reference|doi|body
34214,['10.1029/97JD00237'],body
34215,unk,doi
34216,['10.1006/icar.1996.0190'],body
34217,unk,doi
34218,unk,reference|doi|body
34219,['10.1038/309753a0'],body
34222,unk,reference|doi|abstract|body
34224,unk,doi
34226,['10.1126/science.273.5277.924'],body
34233,unk,reference|doi|body
34239,['10.1038/224125a0'],body
34240,unk,doi
34244,['10.1007/978-3-642-48375-2'],reference|body
34268,['10.1029/GL011i002p00131'],body
34270,unk,doi
34271,unk,doi|abstract|body
34278,['10.1038/197533a0'],abstract|body
34279,['10.1029/JA087iA12p10331'],body
34285,['10.1029/JZ069i021p04515'],body
34286,['10.1126/science.1071671'],body
34292,unk,doi
34296,['10.5194/angeo-21-1121-2003'],reference
34302,['10.1002/9783527692668'],reference|body
34306,unk,doi
34309,['10.1029/98GL00856'],body
34317,['10.1126/science.212.4502.1497'],body
34321,['10.1038/331050a0'],body
34332,['10.1086/182367'],abstract
34342,['10.1029/98JE02380'],body
34343,unk,doi
34348,['10.1006/icar.2000.6489'],body
34349,unk,reference|doi|abstract
34352,['10.1111/j.1945-5100.2006.tb00198.x'],body
34357,['10.1016/0273-1177(85)90202-9'],reference
34359,['10.1111/j.1502-3931.1969.tb01258.x'],abstract|body
34361,['10.1016/0031-0182(94)90166-X'],abstract
34364,unk,doi|abstract
34365,['10.1016/S0031-0182(97)00024-2'],abstract
34370,unk,doi
34373,unk,doi
34374,['10.1029/JA080i001p00098'],body
34378,unk,doi
34380,['10.1029/JA091iA08p08713'],body
34385,unk,reference|doi|abstract|body
34388,['10.1016/S0277-3791(98)00076-6'],reference|body
34393,['10.1016/0029-554X(71)90300-4'],body
34395,unk,doi
34397,['10.1007/BF01322789'],abstract|body
34400,['10.1130/0016-7606(1992)104<0829:GEFASF>2.3.CO;2'],reference|abstract|body
34402,['10.1017/S1350482704001227'],body
34404,['10.1038/288242a0'],body
34405,['10.1007/BFb0025709'],reference|abstract|body
34406,unk,doi
34408,['10.1029/JA074i007p01759'],body
34409,['10.1086/627673'],reference|abstract|body
34410,['10.5194/angeo-35-721-2017'],body
34411,unk,doi
34415,['10.1029/GL003i009p00557'],body
34416,unk,doi
34418,['10.1093/mnras/108.6.446'],reference|abstract
34421,['10.1006/icar.1996.0145'],body
34429,unk,doi
34431,unk,reference|doi|abstract
34432,unk,doi|abstract
34437,['10.1021/es051023m'],abstract|body
34438,unk,doi|body
34441,['10.1007/s005310050305'],reference|body
34442,['10.1029/91JA00157'],body
34444,unk,doi
34445,['10.1038/320239a0'],body
34450,['10.1086/112145'],abstract
34453,unk,reference|doi
34458,['10.1086/129041'],reference|abstract
34460,['10.1007/978-94-011-2769-1_6'],reference|body
34463,['10.1080/09500349414552411'],abstract|body
34466,unk,reference|doi|body
34474,['10.1111/j.1502-3931.1977.tb00602.x'],abstract|body
34475,unk,doi|abstract
34476,unk,reference|doi|abstract
34477,unk,reference|doi|body
34480,unk,reference|doi|body
34482,['10.1130/0091-7613(1988)016<0311:OGAEBR>2.3.CO;2'],body
34488,unk,doi
34490,unk,reference|doi|abstract|body
34491,['10.1029/JA083iA09p04307'],body
34493,['10.1080/09853111.1996.11417262'],reference|abstract|body
34494,unk,reference|doi|abstract|body
34496,['10.1093/femsec/fiz166'],body
34498,['10.2113/gsecongeo.78.1.121'],reference|abstract|body
34499,unk,doi
34500,['10.1029/91EO00044'],body
34501,unk,doi|abstract
34503,unk,doi|abstract
34504,unk,reference|doi|abstract
34505,unk,reference|doi|abstract
34506,['10.1017/S0016756800179476'],reference|abstract|body
34509,['10.1007/978-94-009-3027-8'],reference|body
34511,['10.1016/0370-2693(72)90147-5'],reference|body
34514,['10.1098/rspa.1958.0023'],body
34519,['10.1007/BF01392963'],reference|body
34520,unk,reference|doi|body
34529,['10.1111/j.1365-246X.1972.tb06115.x'],abstract|body
34533,unk,doi
34537,['10.1038/326675a0'],body
34539,['10.1029/JA075i028p05592'],abstract|body
34540,['10.1006/icar.1993.1166'],body
34541,['10.1175/1520-0469(1994)051<2434:TAOFSC>2.0.CO;2'],body
34542,['10.1126/science.1148615'],body
34550,['10.2475/ajs.304.5.397'],reference|abstract|body
34551,['10.1038/355703a0'],body
34557,['10.1098/rspa.1957.0026'],reference|body
34558,unk,doi
34563,unk,reference|doi|abstract|body
34564,['10.1130/B26413.1'],abstract|body
34570,['10.1126/science.1063891'],body
34573,['10.1126/science.1235721'],body
34574,['10.1139/e77-058'],reference|abstract|body
34576,['10.1086/145610'],reference
34578,unk,doi
34587,['10.1093/petrology/41.1.111'],abstract|body
34590,['10.1098/rspa.1980.0122'],reference|body
34597,['10.1007/BF00738265'],reference|abstract|body
34599,['10.1146/annurev-marine-120709-142856'],reference|body
34600,['10.1126/science.1227923'],body
34602,['10.3189/172756501781832043'],abstract|body
34603,['10.1126/science.273.5273.341'],body
34604,unk,doi
34606,unk,doi
